date,division,district,upazila,disease,cases,deaths,population
2023-03-23,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-03-26,Dhaka,Dhaka District,Dhamrai,Measles,5,0,200000
2023-03-26,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-03-26,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-03-26,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-03-26,Khulna,Jashore,Jashore Sadar,Dengue,6,0,200000
2023-03-26,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-03-27,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-03-27,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-03-27,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-03-27,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-03-27,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-03-27,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-03-28,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-03-28,Dhaka,Dhaka District,Dhamrai,Dengue,0,0,200000
2023-03-28,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-03-28,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-03-28,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-03-28,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-03-29,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-03-29,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-03-29,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-03-29,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-03-29,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-03-29,Khulna,Jashore,Jashore Sadar,Diarrhea,8,0,200000
2023-03-30,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-03-30,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-03-30,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2023-03-30,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-03-30,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-03-30,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-04-02,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-04-02,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-04-02,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-04-02,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-04-02,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-04-02,Khulna,Jashore,Jashore Sadar,Diarrhea,10,0,200000
2023-04-03,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-04-03,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-04-03,Dhaka,Dhaka District,Dhamrai,Diarrhea,9,0,200000
2023-04-03,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-04-03,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-04-03,Khulna,Jashore,Jashore Sadar,Diarrhea,7,0,200000
2023-04-04,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-04-04,Dhaka,Dhaka District,Dhamrai,Dengue,6,0,200000
2023-04-04,Dhaka,Dhaka District,Dhamrai,Diarrhea,11,0,200000
2023-04-04,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-04-04,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-04-04,Khulna,Jashore,Jashore Sadar,Diarrhea,9,0,200000
2023-04-05,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-04-05,Dhaka,Dhaka District,Dhamrai,Dengue,7,0,200000
2023-04-05,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-04-05,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-04-05,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-04-05,Khulna,Jashore,Jashore Sadar,Diarrhea,9,0,200000
2023-04-06,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-04-06,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-04-06,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2023-04-06,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-04-06,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-04-06,Khulna,Jashore,Jashore Sadar,Diarrhea,12,0,200000
2023-04-09,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2023-04-09,Dhaka,Dhaka District,Dhamrai,Dengue,0,0,200000
2023-04-09,Dhaka,Dhaka District,Dhamrai,Diarrhea,10,0,200000
2023-04-09,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-04-09,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-04-09,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-04-10,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2023-04-10,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-04-10,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-04-10,Khulna,Jashore,Jashore Sadar,Measles,5,0,200000
2023-04-10,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-04-10,Khulna,Jashore,Jashore Sadar,Diarrhea,10,0,200000
2023-04-11,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-04-11,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-04-11,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-04-11,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-04-11,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-04-11,Khulna,Jashore,Jashore Sadar,Diarrhea,9,0,200000
2023-04-12,Dhaka,Dhaka District,Dhamrai,Measles,5,0,200000
2023-04-12,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-04-12,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-04-12,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-04-12,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-04-12,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-04-13,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-04-13,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-04-13,Dhaka,Dhaka District,Dhamrai,Diarrhea,8,0,200000
2023-04-13,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-04-13,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-04-13,Khulna,Jashore,Jashore Sadar,Diarrhea,13,0,200000
2023-04-16,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-04-16,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-04-16,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2023-04-16,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-04-16,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-04-16,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-04-17,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-04-17,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-04-17,Dhaka,Dhaka District,Dhamrai,Diarrhea,12,0,200000
2023-04-17,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-04-17,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-04-17,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-04-18,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-04-18,Dhaka,Dhaka District,Dhamrai,Dengue,6,0,200000
2023-04-18,Dhaka,Dhaka District,Dhamrai,Diarrhea,8,0,200000
2023-04-18,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-04-18,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-04-18,Khulna,Jashore,Jashore Sadar,Diarrhea,10,0,200000
2023-04-19,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-04-19,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-04-19,Dhaka,Dhaka District,Dhamrai,Diarrhea,10,0,200000
2023-04-19,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-04-19,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-04-19,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-04-20,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-04-20,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-04-20,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-04-20,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-04-20,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-04-20,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-04-23,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-04-23,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-04-23,Dhaka,Dhaka District,Dhamrai,Diarrhea,10,0,200000
2023-04-23,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-04-23,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-04-23,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-04-24,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-04-24,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-04-24,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-04-24,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-04-24,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-04-24,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-04-25,Dhaka,Dhaka District,Dhamrai,Measles,6,0,200000
2023-04-25,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-04-25,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-04-25,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-04-25,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-04-25,Khulna,Jashore,Jashore Sadar,Diarrhea,9,0,200000
2023-04-26,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-04-26,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-04-26,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-04-26,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-04-26,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-04-26,Khulna,Jashore,Jashore Sadar,Diarrhea,7,0,200000
2023-04-27,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-04-27,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-04-27,Dhaka,Dhaka District,Dhamrai,Diarrhea,10,0,200000
2023-04-27,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-04-27,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-04-27,Khulna,Jashore,Jashore Sadar,Diarrhea,9,0,200000
2023-04-30,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-04-30,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-04-30,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-04-30,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-04-30,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-04-30,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-05-01,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-05-01,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-05-01,Dhaka,Dhaka District,Dhamrai,Diarrhea,10,0,200000
2023-05-01,Khulna,Jashore,Jashore Sadar,Measles,6,0,200000
2023-05-01,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-05-01,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-05-02,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-05-02,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-05-02,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-05-02,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-05-02,Khulna,Jashore,Jashore Sadar,Dengue,6,0,200000
2023-05-02,Khulna,Jashore,Jashore Sadar,Diarrhea,7,0,200000
2023-05-03,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-05-03,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-05-03,Dhaka,Dhaka District,Dhamrai,Diarrhea,14,0,200000
2023-05-03,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-05-03,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-05-03,Khulna,Jashore,Jashore Sadar,Diarrhea,12,0,200000
2023-05-04,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-05-04,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-05-04,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2023-05-04,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-05-04,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-05-04,Khulna,Jashore,Jashore Sadar,Diarrhea,11,0,200000
2023-05-07,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-05-07,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-05-07,Dhaka,Dhaka District,Dhamrai,Diarrhea,12,0,200000
2023-05-07,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-05-07,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-05-07,Khulna,Jashore,Jashore Sadar,Diarrhea,11,0,200000
2023-05-08,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-05-08,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-05-08,Dhaka,Dhaka District,Dhamrai,Diarrhea,8,0,200000
2023-05-08,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-05-08,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-05-08,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-05-09,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-05-09,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-05-09,Dhaka,Dhaka District,Dhamrai,Diarrhea,8,0,200000
2023-05-09,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-05-09,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-05-09,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-05-10,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-05-10,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-05-10,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-05-10,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-05-10,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-05-10,Khulna,Jashore,Jashore Sadar,Diarrhea,11,0,200000
2023-05-11,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-05-11,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-05-11,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-05-11,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-05-11,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-05-11,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-05-14,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-05-14,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-05-14,Dhaka,Dhaka District,Dhamrai,Diarrhea,13,0,200000
2023-05-14,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-05-14,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-05-14,Khulna,Jashore,Jashore Sadar,Diarrhea,10,0,200000
2023-05-15,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-05-15,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-05-15,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-05-15,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-05-15,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-05-15,Khulna,Jashore,Jashore Sadar,Diarrhea,11,0,200000
2023-05-16,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-05-16,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-05-16,Dhaka,Dhaka District,Dhamrai,Diarrhea,10,0,200000
2023-05-16,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-05-16,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-05-16,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-05-17,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-05-17,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-05-17,Dhaka,Dhaka District,Dhamrai,Diarrhea,11,0,200000
2023-05-17,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-05-17,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-05-17,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-05-18,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-05-18,Dhaka,Dhaka District,Dhamrai,Dengue,6,0,200000
2023-05-18,Dhaka,Dhaka District,Dhamrai,Diarrhea,9,0,200000
2023-05-18,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-05-18,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-05-18,Khulna,Jashore,Jashore Sadar,Diarrhea,7,0,200000
2023-05-21,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2023-05-21,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-05-21,Dhaka,Dhaka District,Dhamrai,Diarrhea,10,0,200000
2023-05-21,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-05-21,Khulna,Jashore,Jashore Sadar,Dengue,9,0,200000
2023-05-21,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-05-22,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-05-22,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-05-22,Dhaka,Dhaka District,Dhamrai,Diarrhea,8,0,200000
2023-05-22,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-05-22,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-05-22,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-05-23,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-05-23,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-05-23,Dhaka,Dhaka District,Dhamrai,Diarrhea,9,0,200000
2023-05-23,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-05-23,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-05-23,Khulna,Jashore,Jashore Sadar,Diarrhea,12,0,200000
2023-05-24,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-05-24,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-05-24,Dhaka,Dhaka District,Dhamrai,Diarrhea,11,0,200000
2023-05-24,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-05-24,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-05-24,Khulna,Jashore,Jashore Sadar,Diarrhea,10,0,200000
2023-05-25,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-05-25,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-05-25,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-05-25,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-05-25,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-05-25,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-05-28,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-05-28,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-05-28,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-05-28,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-05-28,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-05-28,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-05-29,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-05-29,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-05-29,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2023-05-29,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-05-29,Khulna,Jashore,Jashore Sadar,Dengue,6,0,200000
2023-05-29,Khulna,Jashore,Jashore Sadar,Diarrhea,13,0,200000
2023-05-30,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-05-30,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-05-30,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-05-30,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-05-30,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-05-30,Khulna,Jashore,Jashore Sadar,Diarrhea,7,0,200000
2023-05-31,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-05-31,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-05-31,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2023-05-31,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-05-31,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-05-31,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-06-01,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2023-06-01,Dhaka,Dhaka District,Dhamrai,Dengue,9,0,200000
2023-06-01,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-06-01,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-06-01,Khulna,Jashore,Jashore Sadar,Dengue,8,0,200000
2023-06-01,Khulna,Jashore,Jashore Sadar,Diarrhea,10,0,200000
2023-06-04,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-06-04,Dhaka,Dhaka District,Dhamrai,Dengue,8,0,200000
2023-06-04,Dhaka,Dhaka District,Dhamrai,Diarrhea,8,0,200000
2023-06-04,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-06-04,Khulna,Jashore,Jashore Sadar,Dengue,9,0,200000
2023-06-04,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-06-05,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-06-05,Dhaka,Dhaka District,Dhamrai,Dengue,9,0,200000
2023-06-05,Dhaka,Dhaka District,Dhamrai,Diarrhea,9,0,200000
2023-06-05,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-06-05,Khulna,Jashore,Jashore Sadar,Dengue,8,0,200000
2023-06-05,Khulna,Jashore,Jashore Sadar,Diarrhea,7,0,200000
2023-06-06,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-06-06,Dhaka,Dhaka District,Dhamrai,Dengue,6,0,200000
2023-06-06,Dhaka,Dhaka District,Dhamrai,Diarrhea,11,0,200000
2023-06-06,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-06-06,Khulna,Jashore,Jashore Sadar,Dengue,10,0,200000
2023-06-06,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-06-07,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-06-07,Dhaka,Dhaka District,Dhamrai,Dengue,11,0,200000
2023-06-07,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-06-07,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-06-07,Khulna,Jashore,Jashore Sadar,Dengue,7,0,200000
2023-06-07,Khulna,Jashore,Jashore Sadar,Diarrhea,8,0,200000
2023-06-08,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-06-08,Dhaka,Dhaka District,Dhamrai,Dengue,9,0,200000
2023-06-08,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-06-08,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-06-08,Khulna,Jashore,Jashore Sadar,Dengue,16,0,200000
2023-06-08,Khulna,Jashore,Jashore Sadar,Diarrhea,8,0,200000
2023-06-11,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-06-11,Dhaka,Dhaka District,Dhamrai,Dengue,7,0,200000
2023-06-11,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2023-06-11,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-06-11,Khulna,Jashore,Jashore Sadar,Dengue,11,0,200000
2023-06-11,Khulna,Jashore,Jashore Sadar,Diarrhea,13,0,200000
2023-06-12,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-06-12,Dhaka,Dhaka District,Dhamrai,Dengue,8,0,200000
2023-06-12,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-06-12,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-06-12,Khulna,Jashore,Jashore Sadar,Dengue,12,0,200000
2023-06-12,Khulna,Jashore,Jashore Sadar,Diarrhea,7,0,200000
2023-06-13,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-06-13,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-06-13,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2023-06-13,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-06-13,Khulna,Jashore,Jashore Sadar,Dengue,11,0,200000
2023-06-13,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-06-14,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-06-14,Dhaka,Dhaka District,Dhamrai,Dengue,8,0,200000
2023-06-14,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-06-14,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-06-14,Khulna,Jashore,Jashore Sadar,Dengue,8,0,200000
2023-06-14,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-06-15,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-06-15,Dhaka,Dhaka District,Dhamrai,Dengue,13,0,200000
2023-06-15,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2023-06-15,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
